Date,Location,Outcome,OpponentID,Point Percentage,Shooting Percentage,Shots Allowed / Game,Shots / Game,Faceoff Win Percentage,Goals Against / Game,Goals / Game,Save Percentage
3/16/2001,Home,1,27,64.6,11.5,24.9146,25.6098,51.2,2.28,2.939,0.908
3/18/2001,Home,1,9,64.6,11.5,24.9146,25.6098,51.2,2.28,2.939,0.908
3/19/2001,Away,1,30,64.6,11.5,24.9146,25.6098,51.2,2.28,2.939,0.908
3/21/2001,Home,1,24,64.6,11.5,24.9146,25.6098,51.2,2.28,2.939,0.908
3/23/2001,Home,1,2,64.6,11.5,24.9146,25.6098,51.2,2.28,2.939,0.908
3/25/2001,Home,1,19,64.6,11.5,24.9146,25.6098,51.2,2.28,2.939,0.908
3/28/2001,Away,1,23,64.6,11.5,24.9146,25.6098,51.2,2.28,2.939,0.908
3/30/2001,Away,1,22,64.6,11.5,24.9146,25.6098,51.2,2.28,2.939,0.908
3/31/2001,Away,1,20,64.6,11.5,24.9146,25.6098,51.2,2.28,2.939,0.908
4/2/2001,Home,1,20,64.6,11.5,24.9146,25.6098,51.2,2.28,2.939,0.908
4/4/2001,Home,1,18,64.6,11.5,24.9146,25.6098,51.2,2.28,2.939,0.908
4/7/2001,Away,1,28,64.6,11.5,24.9146,25.6098,51.2,2.28,2.939,0.908
10/6/2000,Away,1,15,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/7/2000,Away,0,7,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/9/2000,Away,1,29,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/11/2000,Home,1,19,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/13/2000,Home,1,6,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/15/2000,Home,0,27,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/17/2000,Away,0,18,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/19/2000,Away,0,19,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/21/2000,Away,0,25,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/23/2000,Away,1,24,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/25/2000,Home,1,24,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/28/2000,Away,0,27,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/31/2000,Away,0,29,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
11/2/2000,Away,1,11,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
11/4/2000,Away,1,1,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
11/5/2000,Away,1,2,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
11/7/2000,Home,1,27,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
11/9/2000,Home,1,23,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
11/11/2000,Home,1,17,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
11/16/2000,Home,1,2,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
11/18/2000,Home,1,21,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
11/23/2000,Home,0,1,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
11/25/2000,Away,0,5,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
11/26/2000,Away,0,6,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
11/28/2000,Away,0,3,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/2/2000,Home,1,30,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/3/2000,Away,0,24,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/7/2000,Home,1,25,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/9/2000,Away,1,22,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/10/2000,Away,1,23,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/14/2000,Home,1,3,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/16/2000,Home,0,14,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/19/2000,Home,0,11,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/21/2000,Away,0,21,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/22/2000,Away,0,30,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/26/2000,Home,0,28,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/28/2000,Away,1,19,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/29/2000,Away,1,25,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
12/31/2000,Away,0,17,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
1/2/2001,Away,0,21,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
1/4/2001,Home,0,13,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
1/6/2001,Home,1,20,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
1/11/2001,Home,1,7,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
1/13/2001,Home,0,19,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
1/16/2001,Away,1,9,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
1/17/2001,Away,1,10,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
1/20/2001,Away,1,12,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
1/22/2001,Away,0,4,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
1/25/2001,Home,0,20,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
1/27/2001,Home,0,30,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
1/30/2001,Home,1,25,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
2/1/2001,Home,0,18,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
2/6/2001,Home,1,16,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
2/8/2001,Home,1,12,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
2/10/2001,Home,0,15,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
2/12/2001,Home,0,22,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
2/14/2001,Away,0,25,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
2/16/2001,Away,1,30,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
2/18/2001,Away,0,16,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
2/20/2001,Away,0,22,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
2/22/2001,Away,1,20,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
2/24/2001,Home,1,29,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
2/27/2001,Away,1,18,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/1/2001,Away,0,16,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/3/2001,Home,1,17,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/4/2001,Away,0,24,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/6/2001,Home,1,8,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/8/2001,Home,1,18,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/10/2001,Home,1,16,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/14/2001,Away,1,28,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/17/2001,Home,1,28,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/19/2001,Home,1,27,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/21/2001,Home,0,22,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/24/2001,Home,1,24,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/26/2001,Home,1,28,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/27/2001,Away,0,28,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/29/2001,Home,1,29,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
3/31/2001,Home,1,21,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
4/2/2001,Home,1,23,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
4/3/2001,Away,0,27,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
4/5/2001,Away,0,23,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
4/7/2001,Away,1,20,56.1,11,26.3415,27.9024,50.7,2.78,3.073,0.894
10/6/2000,Home,0,19,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
10/12/2000,Home,1,27,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
10/14/2000,Home,1,6,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
10/18/2000,Away,0,25,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
10/20/2000,Away,1,30,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
10/21/2000,Away,1,18,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
10/24/2000,Away,1,12,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
10/25/2000,Away,1,29,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
10/28/2000,Home,1,11,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/1/2000,Home,1,5,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/4/2000,Home,1,12,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/5/2000,Away,0,23,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/8/2000,Away,1,16,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/9/2000,Away,0,29,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/11/2000,Away,1,2,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/14/2000,Away,1,1,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/15/2000,Away,0,17,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/18/2000,Home,1,2,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/22/2000,Home,1,16,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/25/2000,Home,0,1,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/28/2000,Home,1,30,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
11/30/2000,Home,1,24,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/3/2000,Away,0,22,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/4/2000,Away,1,20,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/6/2000,Home,1,25,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/8/2000,Home,0,23,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/12/2000,Home,1,3,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/14/2000,Home,1,29,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/16/2000,Away,1,27,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/18/2000,Away,1,15,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/20/2000,Away,1,17,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/21/2000,Away,0,4,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/23/2000,Away,0,7,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/26/2000,Away,1,26,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/28/2000,Home,1,22,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
12/30/2000,Home,0,23,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/1/2001,Away,1,27,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/3/2001,Home,0,20,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/4/2001,Away,0,21,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/6/2001,Home,1,13,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/9/2001,Home,1,7,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/11/2001,Home,1,19,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/13/2001,Home,0,18,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/15/2001,Home,0,17,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/17/2001,Home,1,20,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/20/2001,Home,0,21,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/22/2001,Away,0,22,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/24/2001,Home,1,22,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/26/2001,Away,1,25,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/27/2001,Away,1,19,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
1/30/2001,Home,0,21,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
2/1/2001,Home,0,25,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
2/6/2001,Away,0,20,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
2/8/2001,Away,0,23,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
2/10/2001,Home,1,16,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
2/14/2001,Away,1,16,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
2/16/2001,Away,1,18,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
2/18/2001,Away,0,30,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
2/20/2001,Home,1,29,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
2/21/2001,Away,0,24,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
2/23/2001,Home,1,24,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
2/26/2001,Away,0,19,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
2/28/2001,Away,0,10,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/1/2001,Away,0,9,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/3/2001,Away,0,6,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/6/2001,Away,0,14,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/7/2001,Away,0,13,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/10/2001,Home,0,18,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/12/2001,Home,1,8,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/14/2001,Home,0,26,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/17/2001,Away,0,26,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/18/2001,Home,0,17,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/20/2001,Away,0,21,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/22/2001,Home,0,9,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/26/2001,Away,0,26,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/27/2001,Home,1,26,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/29/2001,Home,1,24,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
3/31/2001,Away,0,27,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
4/2/2001,Home,1,30,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
4/5/2001,Home,1,27,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
4/7/2001,Home,0,25,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
4/8/2001,Away,1,24,57.9,9.6,26.4512,27.6463,48.3,2.341,2.646,0.911
10/7/2000,Home,0,16,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
10/9/2000,Home,0,26,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
10/12/2000,Away,1,20,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
10/14/2000,Away,0,21,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
10/15/2000,Away,0,16,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
10/18/2000,Home,0,21,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
10/21/2000,Away,0,5,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
10/22/2000,Home,0,17,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
10/25/2000,Home,0,28,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
10/27/2000,Home,1,15,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
10/28/2000,Away,0,17,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
10/31/2000,Home,1,26,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/1/2000,Away,0,25,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/4/2000,Away,0,9,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/5/2000,Home,0,22,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/9/2000,Home,1,28,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/11/2000,Home,1,27,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/14/2000,Home,1,25,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/16/2000,Away,1,18,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/17/2000,Home,0,13,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/19/2000,Home,0,23,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/22/2000,Away,0,21,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/24/2000,Away,0,25,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/25/2000,Home,0,25,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
11/29/2000,Home,0,4,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/2/2000,Home,0,11,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/3/2000,Away,0,16,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/6/2000,Home,1,24,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/8/2000,Home,1,6,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/10/2000,Away,0,27,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/13/2000,Away,0,24,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/14/2000,Away,0,28,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/16/2000,Away,0,23,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/18/2000,Away,1,8,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/21/2000,Home,1,9,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/23/2000,Away,1,2,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/26/2000,Away,0,19,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/27/2000,Away,0,1,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/29/2000,Home,1,12,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
12/31/2000,Home,0,1,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
1/3/2001,Home,1,22,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
1/6/2001,Away,0,23,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
1/7/2001,Away,0,22,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
1/10/2001,Home,0,21,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
1/12/2001,Home,0,16,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
1/15/2001,Home,1,30,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
1/17/2001,Away,0,30,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
1/21/2001,Home,1,14,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
1/23/2001,Away,1,7,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
1/27/2001,Home,1,24,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
1/31/2001,Home,0,17,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/1/2001,Away,0,19,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/6/2001,Home,1,19,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/8/2001,Away,0,18,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/10/2001,Home,1,18,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/12/2001,Home,0,3,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/14/2001,Away,0,10,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/16/2001,Away,0,17,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/17/2001,Home,0,5,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/20/2001,Away,0,28,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/21/2001,Away,0,27,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/24/2001,Away,0,26,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/25/2001,Away,1,24,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
2/28/2001,Home,1,27,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/1/2001,Away,1,18,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/7/2001,Away,0,12,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/9/2001,Away,1,13,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/10/2001,Away,0,14,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/14/2001,Home,1,20,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/16/2001,Away,1,11,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/17/2001,Home,1,2,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/19/2001,Home,0,18,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/21/2001,Home,1,23,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/24/2001,Home,1,20,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/26/2001,Away,0,22,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/27/2001,Away,0,20,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
3/29/2001,Away,0,26,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
4/1/2001,Home,1,19,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
4/3/2001,Home,1,17,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
4/5/2001,Away,0,19,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
4/6/2001,Away,0,30,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
4/8/2001,Home,1,16,43.3,9.1,30.1829,25.3902,50.5,2.841,2.317,0.906
10/6/2000,Away,0,24,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
10/7/2000,Away,0,27,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
10/11/2000,Home,1,4,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
10/13/2000,Away,0,19,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
10/15/2000,Home,0,22,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
10/18/2000,Home,1,14,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
10/20/2000,Home,0,28,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
10/22/2000,Home,1,13,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
10/24/2000,Away,0,8,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
10/25/2000,Away,0,10,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
10/27/2000,Home,1,20,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
10/29/2000,Home,0,16,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/3/2000,Away,0,22,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/5/2000,Away,1,20,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/7/2000,Away,0,21,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/8/2000,Home,0,20,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/10/2000,Away,1,16,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/12/2000,Home,0,22,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/15/2000,Home,0,3,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/17/2000,Away,0,7,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/18/2000,Away,1,6,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/22/2000,Home,1,20,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/24/2000,Home,1,16,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/26/2000,Home,1,23,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/28/2000,Away,0,28,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
11/30/2000,Away,0,27,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
12/2/2000,Away,0,26,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
12/7/2000,Away,1,16,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
12/8/2000,Home,0,24,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
12/10/2000,Home,0,18,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
12/13/2000,Home,1,12,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
12/14/2000,Away,0,15,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
12/17/2000,Home,1,25,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
12/20/2000,Home,1,9,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
12/22/2000,Home,1,26,41.5,8.3,28.1341,24.6341,48.1,2.561,2.049,0.909
